TransactionID,CustomerID,OrderDate,Amount,Email
T100666,CUST00023,28-08-2024,121.81,cust00023@example.com
T101887,CUST00093,15-05-2024,59.73,cust00093@example.com
T100280,CUST00009,08-04-2024,231.3,cust00009@example.com
T101719,CUST00080,25-09-2024,59.13,cust00080@example.com
T100359,CUST00012,19-08-2024,177.83,cust00012@example.com
T100899,CUST00031,02-08-2024,94.54,cust00031@example.com
T101935,CUST00096,23-03-2024,104.4,cust00096@example.com
T101994,CUST00100,01-09-2024,100.11,cust00100@example.com
T102923,CUST00197,13-07-2024,40.9,cust00197@example.com
T100760,CUST00026,18-08-2024,105.78,cust00026@example.com
T102158,CUST00111,06-08-2024,76.03,cust00111@example.com
T102897,CUST00193,30-06-2024,46.95,cust00193@example.com
T100042,CUST00002,20-03-2024,85.85,cust00002@example.com
T102173,CUST00112,24-08-2024,108.46,cust00112@example.com
T100204,CUST00007,23-05-2024,183.09,cust00007@example.com
T101473,CUST00063,17-06-2024,72.33,cust00063@example.com
T102100,CUST00108,20-05-2024,113.21,cust00108@example.com
T100068,CUST00003,11-06-2024,92.67,cust00003@example.com
T101875,CUST00092,02-04-2024,83.38,cust00092@example.com
T102630,CUST00150,16-02-2024,67.96,cust00150@example.com
T102231,CUST00117,07-05-2024,43.85,cust00117@example.com
T100137,CUST00005,21-03-2024,199.51,cust00005@example.com
T100796,CUST00028,30-05-2024,238.46,cust00028@example.com
T102180,CUST00113,19-11-2024,64.42,cust00113@example.com
T102128,CUST00109,10-12-2024,110.55,cust00109@example.com
T100758,CUST00026,16-09-2024,231.96,cust00026@example.com
T100541,CUST00018,27-07-2024,183.05,cust00018@example.com
T101019,CUST00036,26-08-2024,85.77,cust00036@example.com
T102534,CUST00136,18-07-2024,74.27,cust00136@example.com
T100165,CUST00006,09-06-2024,222,cust00006@example.com
T100248,CUST00008,19-04-2024,243.82,cust00008@example.com
T101331,CUST00052,13-09-2024,97.54,cust00052@example.com
T102017,CUST00102,13-08-2024,111.99,cust00102@example.com
T100446,CUST00015,07-03-2024,247.62,cust00015@example.com
T102482,CUST00133,22-05-2024,115.52,cust00133@example.com
T101358,CUST00054,17-04-2024,62.15,cust00054@example.com
T102145,CUST00111,29-07-2024,105.73,cust00111@example.com
T101329,CUST00052,17-08-2024,79.86,cust00052@example.com
T103216,CUST00262,27-09-2023,22.44,cust00262@example.com
T102150,CUST00111,13-07-2024,66.82,cust00111@example.com
T100434,CUST00014,20-10-2024,94.3,cust00014@example.com
T102122,CUST00109,05-05-2024,117.37,cust00109@example.com
T100577,CUST00019,02-08-2024,237.52,cust00019@example.com
T102642,CUST00153,04-06-2024,76.91,cust00153@example.com
T103068,CUST00218,13-02-2024,45.05,cust00218@example.com
T102448,CUST00130,08-06-2024,44.61,cust00130@example.com
T101848,CUST00090,15-09-2024,110.95,cust00090@example.com
T100762,CUST00026,12-10-2024,122.24,cust00026@example.com
T100388,CUST00013,13-07-2024,207.6,cust00013@example.com
T100235,CUST00008,22-04-2024,202.82,cust00008@example.com
T102878,CUST00190,02-02-2024,65.47,cust00190@example.com
T101984,CUST00099,04-05-2024,50.68,cust00099@example.com
T100267,CUST00009,26-11-2024,199.42,cust00009@example.com
T100770,CUST00027,03-08-2024,98.81,cust00027@example.com
T102165,CUST00112,15-05-2024,118.33,cust00112@example.com
T100437,CUST00014,13-06-2024,219.72,cust00014@example.com
T100673,CUST00023,14-05-2024,169.17,cust00023@example.com
T100249,CUST00008,06-10-2024,225.01,cust00008@example.com
T102201,CUST00114,05-09-2024,48.86,cust00114@example.com
T101574,CUST00070,13-08-2024,57.34,cust00070@example.com
T102142,CUST00110,05-09-2024,96.82,cust00110@example.com
T102081,CUST00106,05-06-2024,45.22,cust00106@example.com
T102892,CUST00192,21-06-2024,76.27,cust00192@example.com
T102849,CUST00186,25-04-2024,51.51,cust00186@example.com
T103027,CUST00212,23-05-2024,68.5,cust00212@example.com
T100448,CUST00015,04-05-2024,143.96,cust00015@example.com
T101469,CUST00062,13-09-2024,102.59,cust00062@example.com
T100716,CUST00025,05-12-2024,221.21,cust00025@example.com
T102649,CUST00154,30-10-2023,57.46,cust00154@example.com
T103265,CUST00281,17-10-2023,18.11,cust00281@example.com
T102048,CUST00104,24-10-2024,83.48,cust00104@example.com
T101901,CUST00094,16-04-2024,40.42,cust00094@example.com
T102760,CUST00173,15-05-2024,38.84,cust00173@example.com
T101168,CUST00042,13-10-2024,81.09,cust00042@example.com
T100082,CUST00004,10-09-2024,136.25,cust00004@example.com
T102677,CUST00160,21-09-2024,33.49,cust00160@example.com
T101460,CUST00061,07-04-2024,71.51,cust00061@example.com
T101893,CUST00093,03-10-2024,56.32,cust00093@example.com
T101668,CUST00076,29-04-2024,49.31,cust00076@example.com
T102000,CUST00100,25-06-2024,60.94,cust00100@example.com
T100475,CUST00016,13-04-2024,248.8,cust00016@example.com
T100517,CUST00017,22-03-2024,217.79,cust00017@example.com
T100404,CUST00013,03-11-2024,134.41,cust00013@example.com
T100384,CUST00013,05-09-2024,204.96,cust00013@example.com
T102687,CUST00161,19-03-2024,54.82,cust00161@example.com
T102152,CUST00111,23-07-2024,96.96,cust00111@example.com
T101633,CUST00075,02-06-2024,103.64,cust00075@example.com
T103157,CUST00240,14-11-2023,17.88,cust00240@example.com
T100688,CUST00024,29-06-2024,210.81,cust00024@example.com
T101240,CUST00045,26-07-2024,227.67,cust00045@example.com
T100062,CUST00003,16-11-2024,220.89,cust00003@example.com
T100852,CUST00030,29-06-2024,115.68,cust00030@example.com
T103039,CUST00214,22-09-2024,61.12,cust00214@example.com
T102792,CUST00178,13-01-2024,64.17,cust00178@example.com
T101262,CUST00047,17-09-2024,64.83,cust00047@example.com
T100223,CUST00007,20-08-2024,142.51,cust00007@example.com
T102193,CUST00113,02-05-2024,84.84,cust00113@example.com
T100373,CUST00012,19-08-2024,196.11,cust00012@example.com
T101824,CUST00089,09-04-2024,91.51,cust00089@example.com
T102804,CUST00179,19-12-2023,61.29,cust00179@example.com
T103168,CUST00244,22-10-2023,49.4,cust00244@example.com
T102995,CUST00208,16-07-2024,81.92,cust00208@example.com
T102965,CUST00204,15-07-2024,72.07,cust00204@example.com
T100009,CUST00001,15-12-2024,200.37,cust00001@example.com
T102497,CUST00134,24-06-2024,109.25,cust00134@example.com
T101944,CUST00097,19-08-2024,103.09,cust00097@example.com
T101838,CUST00090,05-11-2024,114.25,cust00090@example.com
T100708,CUST00024,28-07-2024,123.29,cust00024@example.com
T100255,CUST00008,22-03-2024,174.66,cust00008@example.com
T101617,CUST00074,02-06-2024,92.95,cust00074@example.com
T100389,CUST00013,08-08-2024,217.16,cust00013@example.com
T101581,CUST00071,19-11-2024,71.27,cust00071@example.com
T100924,CUST00032,14-04-2024,152.29,cust00032@example.com
T102508,CUST00134,31-08-2024,107.76,cust00134@example.com
T102036,CUST00103,13-08-2024,49.13,cust00103@example.com
T102654,CUST00155,30-03-2024,76.05,cust00155@example.com
T101224,CUST00045,06-11-2024,151.35,cust00045@example.com
T102549,CUST00138,01-01-2024,33.96,cust00138@example.com
T101946,CUST00097,25-03-2024,75.22,cust00097@example.com
T100739,CUST00026,16-10-2024,144.08,cust00026@example.com
T100040,CUST00002,17-06-2024,100.75,cust00002@example.com
T100868,CUST00031,25-03-2024,226.5,cust00031@example.com
T100539,CUST00018,23-12-2024,101.96,cust00018@example.com
T102775,CUST00175,09-07-2024,55.97,cust00175@example.com
T101371,CUST00055,07-11-2024,54.48,cust00055@example.com
T101145,CUST00041,27-10-2024,229.37,cust00041@example.com
T101031,CUST00036,18-07-2024,181.37,cust00036@example.com
T100372,CUST00012,28-05-2024,96.06,cust00012@example.com
T100667,CUST00023,04-06-2024,107.32,cust00023@example.com
T100357,CUST00012,24-06-2024,179.58,cust00012@example.com
T100967,CUST00034,29-08-2024,130.51,cust00034@example.com
T101353,CUST00054,21-06-2024,98.02,cust00054@example.com
T101035,CUST00037,26-06-2024,198.37,cust00037@example.com
T100470,CUST00016,03-05-2024,82.07,cust00016@example.com
T101396,CUST00056,28-09-2024,74.47,cust00056@example.com
T102895,CUST00193,03-01-2024,82.55,cust00193@example.com
T101549,CUST00069,11-06-2024,90.65,cust00069@example.com
T101256,CUST00047,30-06-2024,56.04,cust00047@example.com
T102094,CUST00107,30-07-2024,62.97,cust00107@example.com
T101555,CUST00069,03-07-2024,56.96,cust00069@example.com
T102860,CUST00187,18-12-2023,82.01,cust00187@example.com
T101250,CUST00046,22-03-2024,103.72,cust00046@example.com
T101699,CUST00078,04-03-2024,83.96,cust00078@example.com
T101252,CUST00046,09-06-2024,49.38,cust00046@example.com
T103076,CUST00219,31-03-2024,86.8,cust00219@example.com
T100079,CUST00003,19-11-2024,99.7,cust00003@example.com
T101172,CUST00042,03-03-2024,187.41,cust00042@example.com
T100814,CUST00029,07-12-2024,227.88,cust00029@example.com
T101852,CUST00091,19-06-2024,108.91,cust00091@example.com
T102220,CUST00116,09-06-2024,96.29,cust00116@example.com
T103285,CUST00289,11-07-2023,18.41,cust00289@example.com
T102105,CUST00108,04-06-2024,65.34,cust00108@example.com
T100133,CUST00005,12-09-2024,137.39,cust00005@example.com
T101140,CUST00041,11-08-2024,220.2,cust00041@example.com
T100933,CUST00033,20-10-2024,169.37,cust00033@example.com
T100928,CUST00032,07-07-2024,187.69,cust00032@example.com
T100823,CUST00029,20-04-2024,147.69,cust00029@example.com
T101531,CUST00068,07-05-2024,88.83,cust00068@example.com
T101214,CUST00044,29-05-2024,197.93,cust00044@example.com
T100504,CUST00017,19-08-2024,196.4,cust00017@example.com
T103277,CUST00285,10-01-2024,36.83,cust00285@example.com
T102395,CUST00127,04-10-2024,67.67,cust00127@example.com
T101996,CUST00100,15-07-2024,116.53,cust00100@example.com
T102434,CUST00129,16-06-2024,116.89,cust00129@example.com
T101958,CUST00098,29-03-2024,90.89,cust00098@example.com
T101384,CUST00056,02-05-2024,92.54,cust00056@example.com
T100894,CUST00031,11-07-2024,193.57,cust00031@example.com
T100828,CUST00029,10-07-2024,205.38,cust00029@example.com
T103226,CUST00266,05-03-2024,25.87,cust00266@example.com
T102523,CUST00135,15-05-2024,68.7,cust00135@example.com
T101683,CUST00077,06-10-2024,105.8,cust00077@example.com
T102844,CUST00185,18-01-2024,64.63,cust00185@example.com
T102827,CUST00182,13-08-2024,35.72,cust00182@example.com
T103082,CUST00220,24-06-2024,42.16,cust00220@example.com
T100652,CUST00022,10-12-2024,179.76,cust00022@example.com
T100172,CUST00006,06-09-2024,167.06,cust00006@example.com
T100038,CUST00002,28-03-2024,196.32,cust00002@example.com
T103159,CUST00240,25-05-2023,28.16,cust00240@example.com
T100713,CUST00025,29-10-2024,150.01,cust00025@example.com
T100090,CUST00004,15-03-2024,100.33,cust00004@example.com
T103264,CUST00280,21-03-2023,50.67,cust00280@example.com
T101205,CUST00044,22-03-2024,210.97,cust00044@example.com
T103275,CUST00284,05-11-2023,51.96,cust00284@example.com
T102856,CUST00187,06-03-2024,43.25,cust00187@example.com
T101827,CUST00089,26-09-2024,117.48,cust00089@example.com
T101155,CUST00042,26-07-2024,207.96,cust00042@example.com
T101324,CUST00051,23-04-2024,118.07,cust00051@example.com
T100216,CUST00007,26-03-2024,135.32,cust00007@example.com
T100510,CUST00017,12-05-2024,184.28,cust00017@example.com
T101680,CUST00077,05-06-2024,67.69,cust00077@example.com
T100499,CUST00017,09-05-2024,247.66,cust00017@example.com
T102740,CUST00170,29-10-2023,51.94,cust00170@example.com
T101856,CUST00091,02-04-2024,100.4,cust00091@example.com
T101388,CUST00056,04-04-2024,117.59,cust00056@example.com
T101519,CUST00066,18-07-2024,114.16,cust00066@example.com
T102386,CUST00126,24-06-2024,69.69,cust00126@example.com
T103007,CUST00209,04-03-2024,30.73,cust00209@example.com
T102076,CUST00105,20-05-2024,59.1,cust00105@example.com
T101540,CUST00068,11-06-2024,96.72,cust00068@example.com
T101217,CUST00044,25-07-2024,195.68,cust00044@example.com
T102681,CUST00160,21-08-2024,80.13,cust00160@example.com
T101416,CUST00058,17-10-2024,43.15,cust00058@example.com
T102217,CUST00116,29-05-2024,62.52,cust00116@example.com
T102784,CUST00176,10-09-2024,81.23,cust00176@example.com
T101676,CUST00077,12-07-2024,46.47,cust00077@example.com
T101197,CUST00043,08-10-2024,244.71,cust00043@example.com
T101542,CUST00068,18-03-2024,85.38,cust00068@example.com
T102539,CUST00137,28-08-2024,76.14,cust00137@example.com
T100953,CUST00033,16-11-2024,235.45,cust00033@example.com
T102635,CUST00152,12-03-2024,69.98,cust00152@example.com
T100750,CUST00026,15-05-2024,99.87,cust00026@example.com
T102705,CUST00163,30-05-2024,78.43,cust00163@example.com
T100234,CUST00008,20-04-2024,113.19,cust00008@example.com
T100732,CUST00025,02-05-2024,193.08,cust00025@example.com
T103306,CUST00298,02-07-2023,31.76,cust00298@example.com
T101156,CUST00042,07-05-2024,106.96,cust00042@example.com
T102843,CUST00184,07-01-2024,87.06,cust00184@example.com
T102445,CUST00130,16-05-2024,64.19,cust00130@example.com
T101209,CUST00044,19-03-2024,249.51,cust00044@example.com
T101065,CUST00038,12-12-2024,205.39,cust00038@example.com
T102156,CUST00111,27-05-2024,51.36,cust00111@example.com
T101062,CUST00038,30-10-2024,210.61,cust00038@example.com
T102616,CUST00148,26-08-2024,51.61,cust00148@example.com
T101167,CUST00042,16-07-2024,166.27,cust00042@example.com
T101492,CUST00064,18-03-2024,58.18,cust00064@example.com
T102979,CUST00206,16-03-2024,88.22,cust00206@example.com
T100884,CUST00031,13-05-2024,215.99,cust00031@example.com
T100143,CUST00005,26-10-2024,131.15,cust00005@example.com
T103251,CUST00276,15-12-2023,20.19,cust00276@example.com
T100850,CUST00030,26-09-2024,91.4,cust00030@example.com
T100717,CUST00025,24-03-2024,244.05,cust00025@example.com
T103140,CUST00234,29-05-2024,31.7,cust00234@example.com
T102502,CUST00134,06-07-2024,85.88,cust00134@example.com
T100264,CUST00008,05-10-2024,229.15,cust00008@example.com
T100075,CUST00003,06-12-2024,203.93,cust00003@example.com
T102492,CUST00133,13-11-2024,100.94,cust00133@example.com
T100395,CUST00013,29-03-2024,238.23,cust00013@example.com
T103166,CUST00244,21-06-2023,56.72,cust00244@example.com
T102224,CUST00116,22-03-2024,40.99,cust00116@example.com
T103095,CUST00221,19-05-2024,70.35,cust00221@example.com
T100396,CUST00013,12-07-2024,225.93,cust00013@example.com
T101365,CUST00054,24-06-2024,50.53,cust00054@example.com
T102763,CUST00174,10-02-2024,56.86,cust00174@example.com
T101903,CUST00094,15-06-2024,42.82,cust00094@example.com
T100595,CUST00020,03-11-2024,160.57,cust00020@example.com
T102109,CUST00108,12-05-2024,118.68,cust00108@example.com
T101296,CUST00049,03-10-2024,53.4,cust00049@example.com
T101821,CUST00088,25-02-2024,49.71,cust00088@example.com
T100872,CUST00031,04-11-2024,189.48,cust00031@example.com
T103217,CUST00263,17-10-2023,15.09,cust00263@example.com
T102326,CUST00123,05-03-2024,105.7,cust00123@example.com
T101548,CUST00069,04-12-2024,43.47,cust00069@example.com
T100036,CUST00002,05-12-2024,131.78,cust00002@example.com
T102710,CUST00164,15-04-2024,76.39,cust00164@example.com
T102794,CUST00178,05-11-2023,56.22,cust00178@example.com
T102143,CUST00111,14-10-2024,65.15,cust00111@example.com
T102825,CUST00182,13-04-2024,80.88,cust00182@example.com
T100977,CUST00034,22-04-2024,88.74,cust00034@example.com
T101571,CUST00070,26-06-2024,53.44,cust00070@example.com
T101122,CUST00040,12-09-2024,226.56,cust00040@example.com
T102239,CUST00117,09-02-2024,59.16,cust00117@example.com
T102504,CUST00134,29-10-2024,56.04,cust00134@example.com
T101892,CUST00093,11-11-2024,104.01,cust00093@example.com
T100675,CUST00023,12-11-2024,247,cust00023@example.com
T100728,CUST00025,11-07-2024,114.28,cust00025@example.com
T100412,CUST00014,18-09-2024,241.6,cust00014@example.com
T101516,CUST00066,24-10-2024,91.8,cust00066@example.com
T101649,CUST00075,15-07-2024,96.7,cust00075@example.com
T100825,CUST00029,01-05-2024,236.38,cust00029@example.com
T100616,CUST00021,22-07-2024,90.38,cust00021@example.com
T100114,CUST00004,19-03-2024,187.68,cust00004@example.com
T100417,CUST00014,02-04-2024,135.87,cust00014@example.com
T101625,CUST00074,09-09-2024,95.2,cust00074@example.com
T102652,CUST00155,01-06-2024,52.19,cust00155@example.com
T103247,CUST00274,08-08-2023,33.54,cust00274@example.com
T100089,CUST00004,23-08-2024,160.28,cust00004@example.com
T102891,CUST00192,09-03-2024,71.62,cust00192@example.com
T102082,CUST00106,16-08-2024,77.11,cust00106@example.com
T100753,CUST00026,26-05-2024,136.93,cust00026@example.com
T102546,CUST00138,08-03-2024,34.66,cust00138@example.com
T101630,CUST00074,26-09-2024,100.49,cust00074@example.com
T100011,CUST00001,14-11-2024,244.88,cust00001@example.com
T102444,CUST00130,09-06-2024,75.24,cust00130@example.com
T100284,CUST00009,24-07-2024,178.31,cust00009@example.com
T101066,CUST00038,12-03-2024,120.59,cust00038@example.com
T101191,CUST00043,07-11-2024,178.97,cust00043@example.com
T101440,CUST00060,19-03-2024,117.59,cust00060@example.com
T103098,CUST00222,19-09-2024,30.5,cust00222@example.com
T103097,CUST00222,26-07-2024,36.11,cust00222@example.com
T102738,CUST00170,08-07-2024,87.77,cust00170@example.com
T102994,CUST00208,26-03-2024,37.9,cust00208@example.com
T101568,CUST00070,22-10-2024,89.91,cust00070@example.com
T102427,CUST00128,20-09-2024,116.47,cust00128@example.com
T102737,CUST00170,31-05-2024,62.67,cust00170@example.com
T102847,CUST00185,28-09-2024,45.06,cust00185@example.com
T101687,CUST00077,30-03-2024,78.96,cust00077@example.com
T100851,CUST00030,10-04-2024,207.49,cust00030@example.com
T102207,CUST00115,29-11-2024,108.67,cust00115@example.com
T100895,CUST00031,17-04-2024,114.85,cust00031@example.com
T100496,CUST00017,09-04-2024,179.22,cust00017@example.com
T102305,CUST00122,09-05-2024,71.76,cust00122@example.com
T101782,CUST00084,10-07-2024,76.92,cust00084@example.com
T100335,CUST00011,14-07-2024,86.92,cust00011@example.com
T100515,CUST00017,05-07-2024,84.48,cust00017@example.com
T101348,CUST00053,10-04-2024,119.01,cust00053@example.com
T101015,CUST00036,06-09-2024,237.29,cust00036@example.com
T103105,CUST00223,12-03-2024,56.06,cust00223@example.com
T103100,CUST00223,06-02-2024,35.56,cust00223@example.com
T101781,CUST00084,10-11-2024,112.14,cust00084@example.com
T102569,CUST00141,21-07-2024,85.75,cust00141@example.com
T101785,CUST00085,03-07-2024,111.61,cust00085@example.com
T102070,CUST00105,01-04-2024,100.54,cust00105@example.com
T100356,CUST00012,04-12-2024,84.51,cust00012@example.com
T103150,CUST00237,15-04-2023,43.36,cust00237@example.com
T101312,CUST00051,07-07-2024,83.81,cust00051@example.com
T101635,CUST00075,18-02-2024,58.77,cust00075@example.com
T100550,CUST00018,17-05-2024,168.43,cust00018@example.com
T102388,CUST00126,10-10-2024,96.45,cust00126@example.com
T102479,CUST00133,25-07-2024,103.54,cust00133@example.com
T102521,CUST00135,21-10-2024,50.75,cust00135@example.com
T102265,CUST00119,06-11-2024,90.5,cust00119@example.com
T101227,CUST00045,26-06-2024,126.62,cust00045@example.com
T102960,CUST00203,04-09-2024,41.71,cust00203@example.com
T100957,CUST00033,19-05-2024,87.98,cust00033@example.com
T101773,CUST00084,04-08-2024,116.43,cust00084@example.com
T102141,CUST00110,24-03-2024,83.26,cust00110@example.com
T101008,CUST00035,24-07-2024,122.44,cust00035@example.com
T101092,CUST00039,06-06-2024,183.32,cust00039@example.com
T102954,CUST00202,20-08-2024,85.26,cust00202@example.com
T102744,CUST00171,22-06-2024,67.34,cust00171@example.com
T100996,CUST00035,03-05-2024,235.94,cust00035@example.com
T101679,CUST00077,09-09-2024,95.6,cust00077@example.com
T100153,CUST00005,17-11-2024,163.21,cust00005@example.com
T103078,CUST00219,01-10-2024,39.29,cust00219@example.com
T100580,CUST00020,22-12-2024,158.05,cust00020@example.com
T101470,CUST00062,24-08-2024,85.36,cust00062@example.com
T100703,CUST00024,07-08-2024,102.85,cust00024@example.com
T101212,CUST00044,04-06-2024,107.82,cust00044@example.com
T100896,CUST00031,18-08-2024,129.84,cust00031@example.com
T100487,CUST00016,12-03-2024,127.76,cust00016@example.com
T100559,CUST00019,09-12-2024,185.45,cust00019@example.com
T101141,CUST00041,28-11-2024,139.13,cust00041@example.com
T101119,CUST00040,23-03-2024,102.02,cust00040@example.com
T100512,CUST00017,30-07-2024,238.56,cust00017@example.com
T100633,CUST00021,02-05-2024,170.46,cust00021@example.com
T102855,CUST00187,31-05-2024,60.36,cust00187@example.com
T101664,CUST00076,05-09-2024,119.37,cust00076@example.com
T101012,CUST00036,07-12-2024,240.49,cust00036@example.com
T101931,CUST00096,14-10-2024,84.92,cust00096@example.com
T101150,CUST00042,10-05-2024,200.42,cust00042@example.com
T102838,CUST00184,02-08-2024,75.66,cust00184@example.com
T103102,CUST00223,09-02-2024,84.87,cust00223@example.com
T100116,CUST00004,30-10-2024,216.62,cust00004@example.com
T100740,CUST00026,18-03-2024,158.66,cust00026@example.com
T103054,CUST00215,07-01-2024,69.41,cust00215@example.com
T101974,CUST00099,13-04-2024,63.9,cust00099@example.com
T101081,CUST00039,23-10-2024,95.2,cust00039@example.com
T101810,CUST00087,03-05-2024,92.82,cust00087@example.com
T100830,CUST00029,04-11-2024,118.18,cust00029@example.com
T100119,CUST00005,01-07-2024,171.69,cust00005@example.com
T100656,CUST00023,01-07-2024,128.24,cust00023@example.com
T103019,CUST00211,23-04-2024,77.03,cust00211@example.com
T102973,CUST00205,09-01-2024,74.07,cust00205@example.com
T103238,CUST00271,18-07-2023,42.73,cust00271@example.com
T100635,CUST00021,15-05-2024,156.06,cust00021@example.com
T100369,CUST00012,12-12-2024,91.79,cust00012@example.com
T100268,CUST00009,27-11-2024,141.11,cust00009@example.com
T102703,CUST00163,20-07-2024,31.02,cust00163@example.com
T100046,CUST00002,20-09-2024,132.99,cust00002@example.com
T100991,CUST00035,29-06-2024,198.1,cust00035@example.com
T100876,CUST00031,21-04-2024,201.72,cust00031@example.com
T100773,CUST00027,05-08-2024,147.54,cust00027@example.com
T101219,CUST00045,16-04-2024,126.45,cust00045@example.com
T101126,CUST00040,30-12-2024,94.79,cust00040@example.com
T100004,CUST00001,21-10-2024,106.52,cust00001@example.com
T101595,CUST00073,22-05-2024,86.27,cust00073@example.com
T102311,CUST00122,22-10-2024,109.94,cust00122@example.com
T103302,CUST00296,09-01-2024,40.16,cust00296@example.com
T102491,CUST00133,27-02-2024,56.26,cust00133@example.com
T101077,CUST00038,22-07-2024,195.54,cust00038@example.com
T100837,CUST00029,21-03-2024,141.61,cust00029@example.com
T100681,CUST00023,07-03-2024,123.84,cust00023@example.com
T101715,CUST00079,10-04-2024,119.59,cust00079@example.com
T102352,CUST00124,24-03-2024,89.01,cust00124@example.com
T102617,CUST00148,21-05-2024,46.22,cust00148@example.com
T102361,CUST00125,26-08-2024,73.76,cust00125@example.com
T102197,CUST00113,12-09-2024,109.17,cust00113@example.com
T101148,CUST00042,09-04-2024,224.6,cust00042@example.com
T100574,CUST00019,08-07-2024,226.6,cust00019@example.com
T100050,CUST00002,01-08-2024,244.83,cust00002@example.com
T100853,CUST00030,20-04-2024,232.67,cust00030@example.com
T101982,CUST00099,04-07-2024,76.65,cust00099@example.com
T102774,CUST00175,05-04-2024,62.79,cust00175@example.com
T101823,CUST00088,28-10-2024,101.97,cust00088@example.com
T100833,CUST00029,31-05-2024,109.99,cust00029@example.com
T101115,CUST00040,28-10-2024,178.61,cust00040@example.com
T101166,CUST00042,16-11-2024,221.46,cust00042@example.com
T102518,CUST00135,20-06-2024,95.02,cust00135@example.com
T101906,CUST00094,25-07-2024,116.65,cust00094@example.com
T100971,CUST00034,01-10-2024,239.26,cust00034@example.com
T102701,CUST00163,31-10-2024,88.56,cust00163@example.com
T100399,CUST00013,17-08-2024,208.27,cust00013@example.com
T102559,CUST00140,02-05-2024,60.04,cust00140@example.com
T102368,CUST00125,06-05-2024,67.45,cust00125@example.com
T100019,CUST00001,31-05-2024,129.51,cust00001@example.com
T100684,CUST00023,21-03-2024,237.99,cust00023@example.com
T100035,CUST00002,14-08-2024,217.43,cust00002@example.com
T103126,CUST00228,05-04-2024,45.28,cust00228@example.com
T102875,CUST00190,13-12-2023,58.58,cust00190@example.com
T100524,CUST00017,05-09-2024,222.52,cust00017@example.com
T102455,CUST00130,19-06-2024,51.14,cust00130@example.com
T100920,CUST00032,25-04-2024,227.64,cust00032@example.com
T101841,CUST00090,16-09-2024,74.57,cust00090@example.com
T101890,CUST00093,31-03-2024,47.93,cust00093@example.com
T100537,CUST00018,15-06-2024,122.05,cust00018@example.com
T102806,CUST00179,09-05-2024,75.44,cust00179@example.com
T101705,CUST00079,07-05-2024,48.45,cust00079@example.com
T103237,CUST00270,27-10-2023,58.19,cust00270@example.com
T100245,CUST00008,31-07-2024,237.81,cust00008@example.com
T100784,CUST00028,08-08-2024,110.87,cust00028@example.com
T101409,CUST00057,27-07-2024,109.46,cust00057@example.com
T102537,CUST00137,25-05-2024,38.57,cust00137@example.com
T100154,CUST00005,25-03-2024,247.56,cust00005@example.com
T101686,CUST00077,08-08-2024,113.82,cust00077@example.com
T102901,CUST00194,30-01-2024,75.93,cust00194@example.com
T100625,CUST00021,08-04-2024,142.72,cust00021@example.com
T102733,CUST00169,19-03-2024,87.47,cust00169@example.com
T103175,CUST00247,04-02-2024,23.35,cust00247@example.com
T101346,CUST00053,10-11-2024,67.67,cust00053@example.com
T100569,CUST00019,11-08-2024,139.2,cust00019@example.com
T103239,CUST00271,03-12-2023,40.06,cust00271@example.com
T101758,CUST00083,14-05-2024,48.78,cust00083@example.com
T101816,CUST00088,08-11-2024,63.64,cust00088@example.com
T102065,CUST00105,20-10-2024,102.9,cust00105@example.com
T100127,CUST00005,10-04-2024,226.32,cust00005@example.com
T103290,CUST00291,03-03-2024,18.01,cust00291@example.com
T102006,CUST00101,19-10-2024,75.98,cust00101@example.com
T100980,CUST00034,05-09-2024,136.82,cust00034@example.com
T103287,CUST00290,02-05-2023,51.16,cust00290@example.com
T100190,CUST00007,07-09-2024,95.83,cust00007@example.com
T101139,CUST00041,26-09-2024,180.71,cust00041@example.com
T100992,CUST00035,26-02-2024,126.26,cust00035@example.com
T100699,CUST00024,23-09-2024,161.79,cust00024@example.com
T100606,CUST00021,02-03-2024,115.08,cust00021@example.com
T100180,CUST00006,24-11-2024,137.98,cust00006@example.com
T100301,CUST00010,29-06-2024,170.33,cust00010@example.com
T102544,CUST00137,23-06-2024,35.32,cust00137@example.com
T103071,CUST00218,02-02-2024,66.6,cust00218@example.com
T101060,CUST00038,12-06-2024,228.53,cust00038@example.com
T103116,CUST00224,11-03-2024,74.32,cust00224@example.com
T103177,CUST00248,08-02-2024,54.68,cust00248@example.com
T102565,CUST00140,19-11-2023,47.72,cust00140@example.com
T101069,CUST00038,22-11-2024,128.83,cust00038@example.com
T102524,CUST00135,31-10-2024,104.35,cust00135@example.com
T102205,CUST00114,09-04-2024,113.45,cust00114@example.com
T101243,CUST00045,28-12-2024,223.61,cust00045@example.com
T100016,CUST00001,19-03-2024,131.72,cust00001@example.com
T103293,CUST00292,18-03-2023,39.38,cust00292@example.com
T100546,CUST00018,05-09-2024,99.3,cust00018@example.com
T100658,CUST00023,08-07-2024,189.81,cust00023@example.com
T102987,CUST00207,26-12-2023,60.29,cust00207@example.com
T103022,CUST00211,28-11-2023,71.13,cust00211@example.com
T101504,CUST00065,10-07-2024,70.42,cust00065@example.com
T100959,CUST00033,01-08-2024,205.47,cust00033@example.com
T102926,CUST00198,17-02-2024,78.4,cust00198@example.com
